 "subject" , "predicate" , "object" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/1969" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Let_It_Be_%28album%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/One_After_909" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Live_at_the_BBC_%28The_Beatles_album%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Tommy_Roe" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Dizzy_%28song%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/gramophone_record" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/4_June" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/30_May" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/14_April" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Hey_Jude_%28album%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Past_Masters%2C_Volume_Two" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Don%27t_Let_Me_Down_%28The_Beatles_song%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Something_in_the_Air_%28song%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/The_Beatles_1967-1970" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/percussion_instrument" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Dorsey_Burnette" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/List_of_number-one_singles_%28UK%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/bagism" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/outro" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Lincoln%2C_Nebraska" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Something_%28song%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/ballad" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Ben_Fong-Torres" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/lead_guitar" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Christ" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/11_June" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/deity" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Crucifixion" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Spain_under_Franco" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Johnny_Burnette" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/song" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/single_%28music%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/The_Magic_Christian_%28film%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/John_Lennon%23Christianity" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/ballad_%28music%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Backing_vocalist" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Thunderclap_Newman" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/maraca" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/acoustic_guitar" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/26_July" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Gibraltar" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Bed-In" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Yoko_Ono" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/narrative_poem" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/html" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/ontology/genre" , "http://dbpedia.org/resource/Rock_music" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/ontology/label" , "http://dbpedia.org/resource/Apple_Records" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/name" , "Ballad of John and Yoko" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/misc" , "http://dbpedia.org/resource/Ballad_of_John_and_Yoko/misc/Extra_album_cover_2" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/genre" , "http://dbpedia.org/resource/Rock_music" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/label" , "http://dbpedia.org/resource/Apple_Records" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/title" , "http://dbpedia.org/resource/List_of_number-one_singles_%28UK%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/years" , "1969-06-11" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/after" , "http://dbpedia.org/resource/Something_in_the_Air_%28song%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/after" , "http://dbpedia.org/resource/Thunderclap_Newman" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/ontology/releaseDate" , "1969-06-04" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/ontology/recordplace" , "http://dbpedia.org/resource/Abbey_Road_Studios" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/ontology/recordplace" , "http://dbpedia.org/resource/1969" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/ontology/recordplace" , "http://dbpedia.org/resource/14_April" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/reference" , "http://www.icce.rug.nl/~soundscapes/DATABASES/AWP/tbojay.shtml" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/ontology/format" , "http://dbpedia.org/resource/Gramophone_record" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/ontology/band" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/bSide" , "http://dbpedia.org/resource/Old_Brown_Shoe" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/wordnet_type" , "http://www.w3.org/2006/03/wn/wn20/instances/synset-phonograph_record-noun-1" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/lastSingle" , "http://dbpedia.org/resource/Get_Back" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/lastSingle" , "http://dbpedia.org/resource/Don%27t_Let_Me_Down_%28The_Beatles_song%29" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/nextSingle" , "http://dbpedia.org/resource/Come_Together" ,
 "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" , "http://dbpedia.org/property/nextSingle" , "http://dbpedia.org/resource/Something_%28song%29" ,
 "http://dbpedia.org/resource/Hey_Jude_%28album%29" , "http://dbpedia.org/property/artist" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/Hey_Jude_%28album%29" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" ,
 "http://dbpedia.org/resource/Past_Masters%2C_Volume_Two" , "http://dbpedia.org/property/artist" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/Past_Masters%2C_Volume_Two" , "http://dbpedia.org/ontology/artist" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/Past_Masters%2C_Volume_Two" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" ,
 "http://dbpedia.org/resource/Don%27t_Let_Me_Down_%28The_Beatles_song%29" , "http://dbpedia.org/property/artist" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/Don%27t_Let_Me_Down_%28The_Beatles_song%29" , "http://dbpedia.org/ontology/artist" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/Don%27t_Let_Me_Down_%28The_Beatles_song%29" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" ,
 "http://dbpedia.org/resource/Don%27t_Let_Me_Down_%28The_Beatles_song%29" , "http://dbpedia.org/property/nextSingle" , "http://dbpedia.org/resource/Ballad_of_John_and_Yoko" ,
 "http://dbpedia.org/resource/Something_in_the_Air_%28song%29" , "http://dbpedia.org/property/before" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/ontology/Resource" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/ontology/MusicalWork" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/ontology/Work" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/ontology/Song" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/class/yago/SongsProducedByGeorgeMartin" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/class/yago/1964Songs" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/class/yago/Song107048000" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/class/yago/TheBeatlesSongs" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://umbel.org/umbel/sc/Music" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://umbel.org/umbel/sc/MusicalComposition" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/hasPhotoCollection" , "http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Any_Time_at_All" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://xmlns.com/foaf/0.1/name" , "Any Time at All" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/2000/01/rdf-schema#label" , "Any Time at All" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/2000/01/rdf-schema#label" , エニイ・タイム・アット・オール ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/2002/07/owl#sameAs" , "http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000006f3cfd" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/2004/02/skos/core#subject" , "http://dbpedia.org/resource/Category:The_Beatles_songs" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/2004/02/skos/core#subject" , "http://dbpedia.org/resource/Category:Songs_produced_by_George_Martin" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/2004/02/skos/core#subject" , "http://dbpedia.org/resource/Category:1964_songs" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://www.w3.org/2000/01/rdf-schema#comment" , ""Any Time at All" is a Beatles song credited to Lennon &amp; McCartney and mainly composed by John Lennon. It first appeared on The Beatles' A Hard Day's Night album. Incomplete when first brought into Abbey Road Studios on Tuesday 2 June 1964, Paul McCartney suggested an idea for the middle eight section based solely on chords, which was recorded with the intention of adding lyrics later. But by the time it was needed to be mixed however, the middle eight was still without words, and that is how it appears on the LP." ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://xmlns.com/foaf/0.1/page" , "http://en.wikipedia.org/wiki/Any_Time_at_All" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/artist" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/artist" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/George_Martin" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/A_Hard_Day%27s_Night_%28song%29" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/A_Hard_Day%27s_Night_%28album%29" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/I_Should_Have_Known_Better" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/And_I_Love_Her" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/Can%27t_Buy_Me_Love" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/I%27ll_Be_Back_%28song%29" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/You_Can%27t_Do_That" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/If_I_Fell" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/I%27ll_Cry_Instead" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/Things_We_Said_Today" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/When_I_Get_Home" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/I%27m_Happy_Just_to_Dance_with_You" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/Tell_Me_Why_%281964_song%29" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/length" , "02:13" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/runtime" , "02:13" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikiPageUsesTemplate" , "http://dbpedia.org/resource/Template:infobox_song" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/recorddate" , "1964-06-02" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/released" , "1964-07-10" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/producer" , "http://dbpedia.org/resource/George_Martin" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/producer" , "http://dbpedia.org/resource/Any_Time_at_All/producer/Extra_tracklisting" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/recorded" , "http://dbpedia.org/resource/Abbey_Road_Studios" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/recorded" , "http://dbpedia.org/resource/2_June" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/abstract" , ""Any Time at All" is a Beatles song credited to Lennon &amp; McCartney and mainly composed by John Lennon. It first appeared on The Beatles' A Hard Day's Night album. Incomplete when first brought into Abbey Road Studios on Tuesday 2 June 1964, Paul McCartney suggested an idea for the middle eight section based solely on chords, which was recorded with the intention of adding lyrics later. But by the time it was needed to be mixed however, the middle eight was still without words, and that is how it appears on the LP. What did get added at the mixing stage was the snare drum "crack" that opens the track (and side two of the album) edited from an unused take. The song was later covered by Nils Lofgren. The song was also covered by Dweezil Zappa on his 1991 album Confessions." ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/George_Martin" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/A_Hard_Day%27s_Night_%28song%29" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/A_Hard_Day%27s_Night_%28album%29" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Lennon-McCartney" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/John_Lennon" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/1964" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/George_Harrison" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Ringo_Starr" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Paul_McCartney" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Abbey_Road_Studios" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Capitol_Records" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Apple_Records" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/I_Should_Have_Known_Better" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/And_I_Love_Her" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Can%27t_Buy_Me_Love" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/I%27ll_Be_Back_%28song%29" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/You_Can%27t_Do_That" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/If_I_Fell" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/I%27ll_Cry_Instead" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Things_We_Said_Today" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/When_I_Get_Home" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/I%27m_Happy_Just_to_Dance_with_You" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Tell_Me_Why_%281964_song%29" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/2_June" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Something_New_%28album%29" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Lennon_%26_McCartney" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/1991" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/middle_eight" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Nils_Lofgren" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/EP" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/10_July" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Confessions" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Rock_and_Roll" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Dweezil_Zappa" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/snare_drum" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/genre" , "http://dbpedia.org/resource/Rock_and_Roll" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/label" , "http://dbpedia.org/resource/Apple_Records" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/name" , "Any Time at All" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/genre" , "http://dbpedia.org/resource/Rock_and_Roll" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/label" , "http://dbpedia.org/resource/Apple_Records" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/releaseDate" , "1964-07-10" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/recordplace" , "http://dbpedia.org/resource/1964" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/recordplace" , "http://dbpedia.org/resource/Abbey_Road_Studios" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/recordplace" , "http://dbpedia.org/resource/2_June" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/reference" , "http://www.icce.rug.nl/~soundscapes/DATABASES/AWP/ataa.shtml" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/writer" , "http://dbpedia.org/resource/Lennon/McCartney" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/album" , "http://dbpedia.org/resource/A_Hard_Day%27s_Night_%28album%29" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/album" , "http://dbpedia.org/resource/A_Hard_Day%27s_Night_%28album%29" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/writer" , "http://dbpedia.org/resource/Lennon-McCartney" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/property/trackNo" , "8" ,
 "http://dbpedia.org/resource/Any_Time_at_All" , "http://dbpedia.org/ontology/trackNumber" , "8" ,
 "http://dbpedia.org/resource/If_I_Fell" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/ontology/Resource" ,
 "http://dbpedia.org/resource/If_I_Fell" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/ontology/MusicalWork" ,
 "http://dbpedia.org/resource/If_I_Fell" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/ontology/Work" ,
